PC1,PC2
1859.1420982376121,64.19153825537097
1858.3164064259827,33.408384967876536
1857.6609565038825,-22.868754717235674
1856.204724510542,55.45882697278335
1855.0976528838178,70.789402430143
1854.3264406396752,35.072591354866816
1853.5589527606094,-5.911178951041979
1852.455121338949,7.0831748760770195
1851.21058654473,48.62923011962506
1850.0719831047418,76.32858085311995
1849.850617741376,-51.028150512571166
1848.3795262840829,23.45774628915619
1847.3491045043252,26.916607421905745
1846.5994499349029,-7.900211921820222
1845.1285615684599,67.23975385605948
1844.8983605829333,-62.05060722441981
1843.723663479874,-37.27060251750773
1842.841958314215,-47.43247262516971
1841.2126754141768,51.88338284985725
1840.5472219985327,1.9021229926491783
1839.2853590143525,45.33565684331808
1838.4344501570322,17.165415334241025
1837.1988065814069,55.95934905834723
1836.2207323319496,55.64310656776407
1835.416426283806,19.339310957016764
1834.689472352937,-23.19202991755053
1833.5538063176614,-6.126276021161704
1832.0035486494914,85.05921000215247
1831.676043914478,-26.57176442829956
1830.2729201536492,46.51696025337524
1829.7097512099876,-27.70611678325988
1828.6910627026432,-25.09477152995751
1827.7585821699386,-39.63667246168726
1826.6560112370805,-21.725332709857938
1826.0375764423425,-83.36909724893079
1825.031208608424,-82.31916944939942
1824.05693760977,-86.71124656286318
1822.6488692107378,-20.457877504089154
1821.349983418587,26.88306693218895
1820.2828067416253,40.84064616563996
1819.9278110523194,-64.11384654830299
1818.9343971130093,-65.35115459921892
1817.3722572293761,26.607754640326192
1816.3865661322316,23.176944075056362
1815.7496166555095,-41.66828481605038
1814.7435624129164,-40.97714727093813
1813.7622713676506,-43.60427724597737
1812.9531914930128,-67.9718756448245
1811.8900892277416,-58.06861002267977
1810.8403824128654,-51.32112940795798
1810.0919728256201,-89.12525625810797
1808.4446939731527,12.742916246175403
1807.3173521116282,33.301153575923536
1806.5666051203948,-7.089432791208839
1805.3944389945027,20.91708530011853
1804.377825475367,27.784240349516075
1803.079206489454,74.52347831965645
1802.6676950444116,-17.03697305730244
1801.0219500976384,83.63145279530157
1800.2982055446835,36.46557483193252
1799.3672713618962,26.75772914960503
1798.2603103359575,42.223801543579924
1797.5624464510397,-8.756347203782289
1796.6355254188204,-17.493107696499855
1795.6588242325456,-24.928553526150946
1794.6161639298261,-14.081301403649585
1793.6837599603482,-22.11330273503237
1792.5064729246124,5.217745983502828
1791.4804768289007,9.565885343796053
1790.5155954262043,1.83296813804669
1789.8616006747652,-50.88647637017016
1789.3225503228916,-127.25230918731489
1787.492970620327,8.579233782814022
1786.8238383937698,-44.57939973513604
1785.9148047821914,-61.014331139789434
1784.8283221330364,-49.47698348828062
1783.9981022114853,-75.12604755654439
1782.3565973772738,26.350849640737955
1781.6008922351832,-8.611361438088469
1780.8459417489787,-50.74725033565705
1779.1640861902893,59.459562449684505
1778.2264566990075,50.09758323327088
1777.9842531324568,-75.09598381097827
1776.4967189962956,4.670208271746784
1776.168571141965,-92.8937751502371
1774.4728599892321,11.780358514652479
1773.0786643282254,75.1930579318936
1772.0723387242704,76.14891248664412
1771.3461056460412,32.73768795373444
1770.8554084034654,-49.870583098221076
1769.8443526343044,-48.765319570715
1768.278864298915,46.17881382804196
1767.5960953547853,-9.508654970294556
1766.528719945802,-1.0667915396660412
1765.2043675233206,56.78452187684348
1764.3399976862963,32.73094611253827
1763.0639331818284,79.5074330267843
1762.2808203991024,38.65140624125261
1761.5848515727077,-8.19215342144591
1760.1940140489103,56.667208053290864
1760.064633042167,-88.14172255094712
1758.6491684759596,-14.153582634032697
1757.7345416827427,-29.70273688680317
1756.5393071197477,-0.3588912664244299
1755.5137911823708,3.4741372811939857
1754.526914149807,1.0104472271853744
1753.5261770034044,1.8121485635071557
1752.5357620164082,-2.4058841563406603
1751.3744419251757,25.77179450456991
1751.0818556624035,-89.06413294085105
1749.6697029570826,-24.307802584831865
1748.6505931199556,-21.16847530547569
1746.9716532001207,92.20209598788894
1746.0168603360762,84.11266025008003
1745.2570945185807,46.605524692493105
1744.302285852041,38.6108897422259
1743.3183312478584,32.80641954422823
1742.8700889866839,-53.59980611974157
1741.8407511026394,-50.64438529426112
1740.85237665236,-51.22468357115037
1739.7385996091796,-33.805462792039876
1738.8028334784128,-44.891591594793454
1737.8152001486235,-46.22166205728867
1736.5816249850952,-11.307384443168043
1735.8355027034552,-50.45579237545352
1734.5881414223254,-6.051867966141903
1733.7482721542217,-32.01020465096846
1732.7033517002853,-25.252656553595283
1731.6662895149673,-19.65674932243286
1730.7904664333998,-49.831798624068576
1729.528665530368,-6.186860029930435
1728.367365485841,27.554377943480798
1727.148500790604,58.819649082846716
1726.0612247754789,77.80725073372082
1725.6607696167705,-20.701555586614795
1724.6299282256107,-15.899297307224971
1723.6296829327855,-15.631487919123067
1722.6488839045264,-18.79251348806542
1721.443974539933,15.032678728883907
1720.5337299964067,-0.05032771937770371
1719.2257235882307,51.63574709294182
1718.6339163803732,-15.321273712631132
1717.5406751583116,-1.2543152291080024
1716.6510713484463,-21.5196338143788
1715.657171540607,-22.21380370991137
1714.4030382006595,18.65326112463662
1713.4451438508017,13.917821000670793
1712.4521358302109,12.270880750943865
1711.4350936755893,18.770324729389994
1710.0293744004468,82.94211952850173
1709.0051484954176,85.54184634352669
1708.46476091215,10.516171779441663
1707.9000962680318,-50.00905208485651
1707.5977916456688,-184.46774492496812
1705.964520962722,-66.57445048179967
1704.5029903723068,4.317066841202749
1703.8360346438512,-50.97987752313145
1702.1359630598206,61.406327487997814
1701.236684093557,45.60279404561406
1700.4524232009614,12.07309659809655
1699.169296821008,60.187117801021785
1698.4386665811842,15.613923183525358
1697.099375460948,71.64009853568723
1696.257556025534,46.9789604276631
1695.678247592906,-26.841197145406134
1694.4714481808498,15.071429591558386
1693.4931465117943,3.1676152251524825
1692.5644559939324,-2.764556570171159
1691.4101426388315,23.310282848750813
1690.4831276238365,8.83314932397817
1689.5113517389009,0.9939175095779762
1688.517918837844,-0.24331556138917718
1687.426808568319,16.906178201379042
1686.0254296185753,81.17010246874382
1685.5891465600866,-18.01909213275928
1684.3466939514221,27.631460661636396
1683.470672765605,4.615309024500271
1682.5240975627066,-1.1847527745155462
1681.4704357572643,10.32695048177185
1680.4061431636026,21.46279874684646
1680.1470746068221,-94.26621959959651
1678.809855717483,-45.35735310517215
1677.664136602761,-17.12085465156515
1676.556261460771,0.5648342652154706
1675.6183792598847,-14.709019122728138
1674.6280235060963,-19.11698087698904
1673.1284320571503,64.60108197139054
1672.4035207315803,18.74569792391024
1671.239951933439,48.868162171749134
1670.3116838271771,35.27475193716951
1669.5038160830572,3.5270421702802137
1668.535624193367,-1.0123864162751803
1667.7239502816058,-29.11370070387672
1666.053418901982,75.06741959488069
1665.72412320423,-29.126420238715145
1664.883426133419,-48.96187159722154
1663.5400756998604,0.3506464219951644
1662.1574816846628,61.36331093432356
1661.346063175917,34.096575974903594
1660.2160510121857,51.865938203531535
1659.574412925471,-1.9443422247703435
1658.7344292558364,-33.8540256058177
1657.5902282734767,-6.639032995475939
1656.3857330279423,26.07225843387738
1655.3234673755303,34.6817658190512
1655.2527934015418,-120.75851552451212
1653.4832483049433,9.081858968890055
1652.7500859866673,-39.15353949903557
1651.0121475073522,84.76553048152687
1650.3863447493973,25.985309289882316
1649.032590382175,79.95879593166761
1648.63699921822,-22.264472759889816
1647.673542627401,-33.30904029240215
1646.1867880938034,54.16294336021438
1645.275934388993,39.35966500784192
1644.6663156224056,-24.695956382621592
1643.123909599055,63.17812909628492
1642.2796967804202,41.859306729755495
1642.197323129678,-106.32742698290495
1640.673023085471,-20.939797414313002
1639.226502516595,45.57161604712145
1638.384935331969,27.917214971706603
1637.3309633156257,33.07837791459239
1636.5824776820589,-9.588728970022647
1635.4863845096015,6.207234094699766
1634.1370490359313,61.264005471532144
1633.2243908076302,49.129976182642906
1632.9322431372323,-66.03112338033016
1631.4653998478034,10.94070996016692
1630.460461540945,9.716729672716914
1630.0029474568964,-72.2378342501501
1628.996653403146,-71.27745975744257
1627.6268695161882,-17.210907044905152
1626.8295578151076,-48.510819867083654
1625.1600520171141,60.57592325775388
1624.8500600147001,-53.03940365089086
1623.127862717124,65.65575905421157
1622.9611574261153,-74.12159563382971
1621.550111547823,1.980291934904247
1620.2568735596983,42.915989516556756
1619.210960515776,51.57060634224594
1618.977310676012,-64.88757102398569
1617.7779279447843,-40.55296646258261
1616.9613234085207,-74.19096028964356
1615.280481472215,41.433588236838126
1614.242407636561,46.93768557686288
1613.4639487839156,12.751379871100431
1612.4005909776192,15.750845753228738
1612.152890760646,-99.22330117342918
1610.4811542840082,6.116994772041885
1609.0142434175864,83.24972581627112
1608.5842599781834,-6.691948626146843
1607.3131704578668,35.71750667487726
1606.4028769770196,20.137310862091834
1605.6972807740174,-21.97860475295295
1604.409239819784,19.177469411274192
1603.6093539341389,-9.787583346554866
1602.3140962790349,34.11760809243088
1601.3132713054677,35.68074428982687
1600.1130079961517,69.60891267944153
1599.3010237278545,37.30089211342398
1598.97950961755,-67.09450839371539
1598.1852560182144,-110.82923917334615
1596.6833561906415,-24.507678297607654
1595.6285613838718,-18.416249389075162
1594.026816384403,81.88857729987781
1593.733718001882,-38.071217967080294
1592.3977910213684,20.604594742943725
1591.497154493329,0.8375547554899122
1590.7575687012848,-40.37450179824894
1589.59705155889,-6.790354110727181
1588.863940949271,-50.27875410048623
1587.1406060119973,63.49975825597607
1586.4353678695768,15.045917627431296
1585.2449497790071,44.98533787019709
1585.0400797559935,-82.28690384861927
1583.266155182375,39.04746687005678
1582.3265711956624,32.88284226199243
1581.6404063139028,-13.086751126331047
1580.6446918786744,-24.501848171364724
1579.6873999934796,-22.85893606291734
1578.2608608289027,39.14205181546831
1577.4691189841622,7.901219152342296
1576.8752234890962,-62.62122734988744
1575.3410627046635,29.022884577619845
1574.3427220530464,27.132216246118695
1573.169643487997,56.07832468501961
1572.7425916943162,-36.166375678494695
1571.7242526163345,-33.31470751821108
1570.0375017233541,81.78851311815905
1569.0068507435333,85.49363373281945
1568.753358737166,-35.499331533199914
1567.5975083997746,-8.303411676844364
1566.2508489011534,44.71910936465132
1565.6921063470309,-22.972418097452845
1564.8046490291251,-49.898508861665285
1563.531603342081,-1.7645453034199983
1562.6951258315619,-19.66373362155945
1561.870413603452,-56.453570173667615
1560.6423817531222,-20.907282648992815
1559.9212946950042,-53.02270088825202
1558.9213333812786,-53.028899364755866
1557.4900974280174,3.589663946387554
1556.448575835483,19.30601096258573
1555.6766270768842,-23.17063442572564
1554.5662795374851,-9.953434904867656
1553.4801870419062,1.7009760306049522
1552.649887402679,-11.660433207498773
1551.4918376753951,6.979100135182232
1549.9481771196383,90.94913269047096
1549.3291276256568,30.982726031387276
1548.6549012809644,-17.10659319546876
1547.5779023324144,-9.71139378407516
1546.5781888842805,-10.246320274006965
1545.0917320069561,70.65267600715346
1543.8557717610634,109.24834936586745
1543.4993141141888,11.328836908463508
1542.4993339743937,11.322679259810698
1541.2371466277657,48.00157125254692
1540.2054967153608,52.78458791941582
1539.050173680147,80.20596140833948
1538.484181675649,9.814609099143393
1536.7785576360911,122.18700379501612
1536.3338299529478,30.8414860972051
1535.2561597587717,44.53702383079523
1534.305972567564,38.035617896961426
1533.2526602084804,43.419154219793064
1532.557078934861,-10.642132613421783
1531.7319413282921,-35.050518956332
1530.6882598520303,-28.689714587324186
1528.9852082380037,86.38229821631424
1528.9364614267831,-63.17142752201624
1527.7018336978754,-20.431062091789304
1526.8257178463045,-54.613029726351186
1525.6519477277868,-13.432688712090082
1524.5364496320026,0.4439772423925295
1523.6301554009276,-18.664953182969203
1522.5451100366297,-3.420277449903927
1521.689922320265,-25.014564660235095
1520.146479029159,64.5457683614667
1519.4037590822363,20.672206292039306
1518.6658107552755,-22.02314169258361
1517.1897771362674,53.12809777646275
1516.3472791412328,28.797511667920034
1515.6113238491826,-9.438539129493682
1514.4634407531507,14.799374292626942
1513.649820210103,-22.59891320485931
1512.515913298851,-1.4694199071414817
1511.5498286027287,-2.1166551877996946
1510.412301578749,17.23586197776113
1509.766585406595,-36.98080695724498
1508.4511758719834,16.69467321575446
1507.6460977614547,-18.235137460034206
1506.227792333253,47.66018517595513
1504.83111857406,113.13269722590826
1504.575039706677,-12.263851878484068
1503.5818655899577,-13.770394879632923
1502.735871198295,-33.39027285422187
1501.8391347901131,-56.97816899252221
1500.2767360548248,40.83926856756761
1499.7494713513659,-35.85538660734075
1498.5596653662494,-7.675447916526841
1497.475533351537,7.540711215014768
1496.7744485245482,-39.839869589341085
1495.7870832104438,-41.769733792625026
1494.5721077769288,-9.359069712864535
1493.4509547277848,10.373037073068376
1492.302395648777,37.11776672807608
1491.6667596926184,-22.925490467666325
1490.114120139364,65.39233044925133
1489.4490265151383,13.21998291831124
1488.5964261192066,-10.831460292946023
1487.462608362436,9.941409342128255
1486.369396566608,22.99794331632623
1485.460547470367,12.95403382044155
1484.532397318099,6.112026870569852
1483.358270877604,23.330524202918657
1482.5625353685996,-3.4628866151427684
1481.4247318649573,22.01115642491056
1480.4245054026737,22.278900888011975
1479.4808754731603,14.15565991119176
1478.403768206113,21.355246498706176
1477.3295947041054,31.240438103072407
1475.9463670481114,93.99867247969834
1475.614439864141,-12.950143375574113
1474.272394232093,40.34621541792403
1473.4498356720608,12.584621386756185
1472.6028324879946,-11.864859272322942
1471.624642667545,-17.92584933294506
1470.192585247705,56.77833209897407
1469.3535901751047,28.28467448644472
1468.198014902108,56.68164056040401
1467.4454803199415,12.248242375845043
1466.4457591383045,11.976388341521956
1465.2378737053427,48.56369796284598
1464.839112552331,-50.997539041703526
1463.807595384585,-46.19077917962653
1462.456375817179,11.826270794946206
1462.0123736797946,-79.5844515659952
1460.6880329339247,-27.7451178872147
1459.4913833439182,8.767021385963753
1458.0009213048047,88.20574211805555
1457.4106945942021,20.14156444045966
1456.4289935254653,11.754471902079011
1455.7195506036246,-26.07750659781805
1455.0429397968776,-77.36286779313549
1453.2265447124412,49.11100145453803
1452.5150512515454,1.7868301484951912
1451.4271411726127,20.037997731020027
1450.7879772166305,-42.015990029481735
1449.5539909120928,-6.310051888053468
1448.4880486018435,6.532319464874318
1447.4451843854076,11.903543138380503
1446.5375680853235,0.8850782863518993
1445.8573944646876,-53.07236477651608
1444.8514373991995,-52.42318908452819
1443.4055849506703,19.430926165977922
1442.7982821424177,-41.04690039192328
1441.7431242037082,-40.61925685165995
1440.6341666947615,-15.980151240307293
1439.6526232227902,-18.328756149990248
1438.6553893264604,-21.404025976856968
1437.5514035918443,3.2964344243470034
1436.5328955531875,-5.8843483002817765
1435.8039894848303,-41.71497858211299
1434.798943713615,-41.43452921343331
1433.4513487041822,11.834070283244962
1432.4842088938758,-1.2354994688267993
1431.3423910447061,29.605353114467952
1430.2033785664298,51.57547517955761
1429.458735172466,15.700647784309082
1428.7927919557364,-41.574248395165036
1428.1058959925695,-108.18593937903937
1426.1430246589196,64.36537462683313
1425.4479097873725,9.197788865023908
1424.789513991486,-37.01837950581566
1423.7577815885465,-38.207251836455924
1422.4235831159176,18.81186446852338
1421.8360063124553,-47.464075388024916
1420.6975023745235,-26.049219586929468
1419.9436334537193,-69.28575434727387
1418.8618365491714,-50.63859508331566
1417.2395442335269,47.22432736912413
1416.5550895056558,-6.959929716063852
1415.4218425754334,20.364926678459472
1414.9113907908875,-63.65646359211009
1413.8765253537883,-55.17960030002235
1413.022899277966,-78.6236435795948
1411.1957516464606,53.512357468164225
1410.1957526240808,53.5062832910901
1409.6160051560541,-19.925108774057797
1408.6793480445672,-17.472200740596662
1407.6463725329943,-17.019842309376248
1406.7102607973084,-33.714594440800646
1405.7640872349793,-39.2663304744188
1404.8795623427784,-58.22131855428705
1403.3220998926508,34.7164402723443
1402.8215725955772,-41.914287179206504
1402.0137547937036,-80.2068452251922
1400.3943816254825,20.781289226920038
1399.461837312638,12.614370309333411
1398.8557456627188,-50.199886405397166
1397.8116135979544,-43.46940297555186
1396.7732903210651,-37.1658158867772
1396.030826436675,-80.74880453594241
1394.8596313722762,-54.11501394803817
1393.1959714269276,53.83688341278054
1392.9008691127833,-63.40410143192637
1391.9008870884127,-63.41024465198518
1390.9008736875992,-63.38955355843165
1389.848876695334,-47.72393974189358
1388.4531808108165,15.144704892232276
1387.1327852200066,63.936617551833294
1386.2990483584158,36.23894169246287
1385.3272084244081,34.56253725536168
1383.8604458312502,106.9430427941171
1383.9855365712585,-73.29285214237981
1382.659008373602,-25.0654730618013
1381.4298731948397,12.600080563203774
1380.2196921051482,52.31152065009536
1379.6962086934047,-29.616077034029324
1378.412897624643,18.60307648810588
1377.9559190393406,-70.46092886501971
1376.7870337101301,-40.37982825002828
1375.5542079733839,-5.292577050000252
1374.9986093445216,-68.83989318528985
1373.5983517949046,-10.962202280353551
1372.4080732928808,18.418478527358875
1371.7368921886232,-38.26111057874712
1370.749891906465,-29.094399086781767
1369.411069039268,20.6957935685642
1368.1662790067592,56.60901297281796
1367.373651279062,26.435740613036124
1366.4647221346468,9.753471250443596
1365.3271422355676,29.2355212723615
1364.2409342288352,47.38863214475383
1363.5991136677433,-12.5359076156561
1362.7873796764852,-34.08581496628859
1361.4821505709465,8.946066215996993
1361.1318474624795,-102.31141344519743
1358.9116259572804,98.83225793406541
1358.7637191814,-37.47566295048178
1357.811053397219,-41.73110498923551
1356.4164150682886,21.6032141251993
1355.5041374791526,2.4541318684232887
1353.7195116025118,130.16396387089694
1352.963045386537,89.42579080569179
1352.4630157563984,12.053075006660366
1351.5675175407846,-7.070147149586992
1350.6144415889985,-10.763591056148957
1349.319511463761,32.021098207905396
1349.2026144167723,-102.15444218988507
1347.7289819109028,-35.73679687982505
1346.7202329140355,-31.59261984188638
1345.7152370867084,-32.46873357276384
1344.729041808354,-35.755207604177976
1343.671696829249,-32.192212356838276
1342.6291925211956,-27.006364844406196
1341.4730593204208,13.271562997327916
1340.2812721062035,38.290017447818244
1339.7143706766249,-31.085066932421874
1338.7393372266104,-40.36295815041044
1337.470334612623,4.185527958023564
1336.4575000538787,6.372355963026863
1335.701069977868,-28.236131733056098
1335.1719352880023,-103.45335627887803
1333.4165219050608,15.630197307392589
1332.6678914628708,-21.688701970437677
1331.459087771687,10.490466773260978
1331.1209464450733,-101.54139991447023
1328.891007700757,103.62187504121576
1328.3226423468382,29.664017788435014
1327.3635915214895,26.32865471860287
1326.4965302336427,-0.5377481965289279
1325.522499324479,-5.199077765299867
1324.6971582849042,-29.630151232690462
1323.3892998326994,22.48015969330229
1322.2619098777704,41.853518859264824
1321.222042109094,50.599052915718424
1320.8545530336958,-53.02861020500332
1319.737514046347,-38.04490345770127
1318.5259019404123,-1.968584292015789
1316.9477690797792,94.9048118738493
1316.9545930502443,-67.43704985934352
1315.358636486266,26.421208047312884
1314.3461126686816,28.318996238234487
1313.3377980744806,30.817143595453643
1312.1863789235947,53.59974083178458
1311.5163328469503,1.81595214305379
1310.7003677355615,-27.00710683304014
1309.5996575189745,-11.631687129331022
1308.966867095311,-68.84001870188771
1307.5769997604452,-10.723721276274164
1306.3199077534568,32.678534993106005
1305.0758650066405,73.70795666605089
1304.6270658231851,-17.57738844819536
1304.0151795634274,-80.6240540977249
1303.0020905036656,-77.85314447058708
1301.6523902425306,-21.97994401374595
1300.312657974926,35.13859506889745
1299.9074917208786,-63.51422354569834
1298.9006802486738,-62.01523996334258
1298.1680507045503,-105.06759372414245
1296.9138598680472,-64.50481205114318
1295.3611056248883,29.528771453518324
1294.6115874529341,-6.780812160653607
1293.658771810672,-22.692868026352137
1293.0561048021445,-83.24415884153075
1291.3945745226351,22.747413726066725
1290.087647345725,73.41012967759266
1289.4462483127174,13.949765154813683
1288.1414701754009,61.29765405397707
1287.9450048300794,-62.37877071595185
1286.264802368605,40.10681249613753
1285.3472816692915,27.023112356140786
1284.6627460449806,-21.12070460972508
1283.5841208076613,-6.390785918367053
1282.4830628790644,8.494547450881313
1281.1732655433282,57.08201862563529
1280.1728734201524,57.24938398024771
1279.3023630847238,34.476738098758645
1278.6240682267194,-14.749799838041639
1277.2892608103734,36.367874055143695
1276.1235929348204,63.31341302991405
1275.289441212205,36.28109335098121
1274.723765127654,-28.924476130098906
1273.398060003796,24.790450832347265
1272.3981187612935,24.770306332919365
1271.6763660231977,-23.15559599407397
1270.245377393296,43.35120397571477
1269.3516836519643,28.077039422010696
1268.5815820690525,-15.139590508011656
1267.0653955562027,74.59462756039773
1266.2696241754252,40.29085687108586
1265.6628422908684,-26.501595230127908
1264.3484009206497,26.043554866102916
1263.564142498882,-7.4014178924527005
1262.3396826474873,29.65719694984571
1261.6820905910774,-29.68561882294123
1260.5555319851046,-10.553194621042227
1259.662555991131,-26.666738542095995
1258.2597605750336,40.00227253654358
1257.7636282447602,-41.70202650616166
1256.6368625130988,-16.602244503553294
1255.306128625411,36.07888461373634
1254.6371419967413,-16.88375741595899
1253.344402630992,29.738385698128933
1252.514046730159,0.15503097940150457
1251.7051024545415,-30.9386290192642
1250.221726659473,46.0139290707908
1249.607072546176,-7.029867522832282
1248.3950976056726,22.44702127155871
1246.8111518670355,116.15366183560914
1246.007275480792,84.99557181521723
1245.4972510800765,6.0369385963663005
1244.3648613607477,19.321765052466876
1243.2648147928983,40.29832559602783
1242.3039993850082,33.43840711629852
1241.3051900706198,37.58235070393508
1240.366979075977,30.370765960158465
1239.3949380223676,22.845557702647305
1239.0996488608673,-88.54236829824454
1237.2677006300396,42.77586428898946
1236.7015447310853,-27.71587656628455
1235.1768283518709,53.43617442019977
1234.6586514639553,-22.310739885470287
1233.3294978747174,28.761514341607676
1232.3294579025294,29.284838871860487
1231.4160958371258,17.171367844786317
1230.0277313994445,80.13991574053196
1230.1406166973647,-97.967482397782
1228.1529654898045,62.21474202159487
1227.0268848501003,81.19072483324625
1227.1406634369448,-97.97659852078425
1225.523386815213,1.2749720801074553
1224.3215561342297,32.8634677179772
1224.0619222484975,-88.67004493191516
1222.9155996467578,-65.5004276875249
1221.6165766979989,-17.100713049582538
1220.2408248093343,49.51310662099824
1219.0578562051157,77.67515872345177
1218.3904755482702,21.714113634550145
1217.6108582872084,-10.449074329750832
1216.9826027149334,-72.60492404849296
1215.5159222458597,3.876191324341424
1214.509123141648,5.37975892637931
1213.5217901550945,3.4405316449508954
1211.7935744011734,117.23528937189573
1211.1599144999157,61.2897771819329
1209.7935763564135,117.22314101774748
1209.4748058973112,7.396539527898182
1208.3893803016406,23.54666079812911
1207.282757913057,38.83521474581239
1206.2818191941024,40.707365660757446
1205.5246994810805,-5.558819700488393
1204.581422525576,-13.699189478998594
1203.975256466585,-76.93451541135958
1202.5727284594325,-10.714000382845626
1201.2358753411468,49.20764395944699
1200.1128113922834,64.93819853688319
1199.7058556279185,-31.524733153107597
1198.7429634807247,-36.37303075223495
1197.3384845797507,26.375620749400667
1196.1369020391705,62.29634230233067
1196.0690736447316,-90.06390635672969
1195.0411207703794,-89.55142562172372
1193.9093736097832,-64.16414029126621
1193.088044232082,-92.98638173338246
1192.0679893579854,-89.00630412520238
1190.0267396322554,81.77714722343968
1190.1549127347532,-101.15393771295814
1188.8363975706477,-48.86715483342137
1187.8547555171092,-51.66351681790644
1186.9547744932706,-71.95153987568231
1185.163555737305,56.945731257847385
1184.4608278707306,10.5907182283732
1183.4331417837368,18.221955174052876
1182.271503107364,40.14980992028495
1181.910049064213,-63.93378607910105
1180.5356592844546,0.9708334403059737
1178.964568388116,91.22267930123213
1178.1342038741773,65.65843970568632
1177.4515424740607,15.860729538825845
1176.5114041400734,3.876986484745186
